tweet	label
 https://t.co/UZqI9dNTjt Opinion|How to win the heart of the #domestictourist #tourism #COVID19	opinion
OPINION: Power in a pandemic - why energy access matters during coronavirus   https://t.co/gq5042OoP9  #COVID19 #coronavirus #pandemic	opinion
As at 10:40 pm 18th April the correct breakdown of cases by state is as follows: Lagos- 306 FCT- 81 Kano- 37 Osun- 20 Oyo- 16 Edo- 15 Ogun- 12 Kwara- 9 Katsina- 9 Bauchi- 6 Kaduna- 6 Akwa Ibom- 6 Delta- 4 Ekiti- 3 Ondo- 3 Enugu- 2 Rivers-2 Niger- 2 Benue- 1 Anambra- 1	real
544 new cases of #COVID19Nigeria; Lagos-199 Ebonyi-65 Oyo-47 Ondo-46 Ogun-31 Edo-30 FCT-28 Katsina-25 Plateau-15 Bayelsa-11 Kaduna-10 Adamawa-10 Akwa Ibom-8 Gombe-7 Kano-4 Taraba-3 Rivers-2 Abia-2 Ekiti-1 28711 confirmed 11665 discharged 645 deaths https://t.co/4uA3R0O28U	real
Remember when you wrote research papers in school and had to look up reliable sources? Please weigh your personal opinion less, &amp; those of scientists and doctors more. It’s OK if you find dissenting opinions... by reading scientific papers &amp; medical reports. Not junk. #COVID19	opinion
Deaths rose to 1259 but the 7-day average fell under 1000 for the first time since 4/4. States have reported 94352 deaths. New York City reports an additional 4752 probable COVID-19 deaths. Together that's 99104 people. * For comparison * Hopkins: 100407 NYT: 100046 https://t.co/PM69D2mQLy	real
Diary Of Someone With Covid-19 In Self-Isolation https://t.co/HT3Jz5ReaL	fake
As at 08:00 pm 31st March there are 139 confirmed cases 9 discharged 2 deaths For a breakdown of cases by states in real time visit https://t.co/zQrpNeOfet Currently; Lagos- 82 FCT- 28 Oyo- 8 Osun- 5 Ogun- 4 Kaduna- 3 Enugu- 2 Edo- 2 Bauchi- 2 Ekoti- 1 Rivers-1 Benue- 1	real
Do your part to slow the spread of #COVID19: 1)Wear a face covering when in public. 2)Stay at least 6 ft away from others and avoid large crowds. 3)Wash your hands often. CDC joins @Surgeon_General in saying #COVIDStopsWithMe. https://t.co/tt49zOn1hf https://t.co/yAr4OabPbO	real
Texas recently changed the way it counts COVID-19 deaths and also retroactively adjusts death counts by day of death. We report by date reported for all jurisdictions we track. Blog post with details coming later this week.	real
#Opinion #Covid19 #globalpeace COVID-19 Scourge: From Socioeconomic Wars to ‘Global Peace’  https://t.co/OPrcd4ZX0R  https://t.co/4FoskBOiNQ	opinion
Propaganda is the conscious and intelligent manipulation of the organised habits and opinions of the masses in order to control them, for the benefit of the Ruling Elites. Edward Bernays   #Covid19  https://t.co/aJsmVVE1zz	opinion
Based on the advice of @Fmohnigeria &amp; @NCDCgov I am directing the cessation of all movements in Lagos and the FCT for an initial period of 14 days with effect from 11pm on Monday 30th March 2020. This restriction will also apply to Ogun State. @MBuhari on #COVID19Nigeria	real
Why and when you should consider a second medical opinion?    https://t.co/kKuaTFRCSF via @YourHealthNg #COVID19 #BBNajia #SundayThoughts #wrongtrump #OriginalCopy #sundayvibes  https://t.co/hQGgWCl9NM	opinion
DONALD TRUMP IS NO BETTER THAN SADAM HUSSEIN - Opinion: America deposed Saddam Hussein for doing what Trump is guilty of now #SundayMorning #SundayThoughts #SundayThought #COVID19 #coronavirus ⁦@GovRonDeSantis⁩ ⁦@TheFLGOP⁩   https://t.co/os0qJsyyEL	opinion
#USAelection2020 ,#COVID19, #Vaccines, Lockdowns and much more ... No, it is no coincidence that you do not read my opinions. I am not a #knowitall person. I prefer to just read opinions from #experts and try to understand!  https://t.co/JJjGGJtYFw	opinion
The downside of having access to information, and more importantly, opinion, is that you have a higher chance of meeting complete imbeciles like the family featured in this BBC news report. #COVID19 Sorry about the poor sound. 😬  https://t.co/FdWo49uAny	opinion
Photos show masses fleeing Myanmar for Thailand due to coronavirus pandemic	fake
Canceled by coronavirus: Bay Area cracks down on gatherings, concerts and commutes  https://t.co/nlztQ7CMJ0 An appropriate action in my opinion. #COVID19	opinion
@maor_elad @PCRonline @aelsab @ACCinTouch So far I’ve collected 3 cases of #ACS associated with #COVID19 with coronary epicardial vessels free of significant stenosis. My personal opinion: at this time every patient with suspect ACS should be considered SARS-Cov-2 positive until proven otherwise.	opinion
There’s a critical lack of representative clinical images of #COVID -associated skin manifestations in patients of color. https://t.co/SIlgrzdlVB	real
President Trump Divulges That He Will Not Be Too Concerned About the Coronavirus Unless a Trump Fami� https://t.co/KLIawHtnqN #donaldtrump	fake
As pets have increasingly become full-fledged members of their families, the global coronavirus (COVID-19) pandemic is affecting them, too.   Debbie Phillips-Donaldson, editor of Petfood Industry, shares her opinions on #COVID19 and #petfood 👉  https://t.co/LNVkSYnIOG  https://t.co/VpmiQm1sbF	opinion
Have you got a copy of your scan on a disk? Need a second opinion? We can help. Post us your disk and we can set up a telephone consultation to go through it with you.   Scans on the NHS? No problem, we can digitally request them!   #lockdown #covid19 #uk #appointment #london  https://t.co/CuZ7J8yX39	opinion
$ERBB Massive authorized share reduction of 59 billion to 970 million. Looks like its trying to run to .01+ in my opinion. And with 539 million issued/out it could potentially. See live feed of its #cannabis grow facility  https://t.co/FwXpU3anvs #weed sales strong w/#COVID19	opinion
 https://t.co/yBxfsOaFr5  #LaOpinion #LosAngeles #Opinion #News #Newspaper #UE #International #USA #Trump #Potus #Coronavirus #Covid19 #BlackLivesMatter #Spanish #Racism #Sports #Police #LGBTQ #Epstein #GhislaineMaxwell #Beirut  https://t.co/fgx38rcCNv	opinion
Who will win the 2020 presidential election 🗳?  @JoeBiden OR @realDonaldTrump   #Trump #Biden #TRUMP2020ToSaveAmerica #Biden2020ToSaveAmerica #Trump2020 #Biden2020 #TrumpPence2020 #BidenHarris2020 #Pence #Harris #2020Election #Covid  #COVID19 #virus #pandemic #USA #America	opinion
WHAT? A difference of opinion from a prominent virologist. Lack of control. No financial impact. How will the communists survive?  #COVID19 #Communism #Biden2020 #virology   https://t.co/ScwvXsJXU8	opinion
Protect yourself from #COVID19 when going shopping. Order online or use curbside pickup if possible wear a face covering practice #socialdistancing and wash your hands with soap and water after leaving the store. Get more tips: https://t.co/qOJIH3XUI5. https://t.co/xM04WIaSgu	real
Germany has sent China a bill of ?130 billion for damages caused to the economy due to coronavirus.	fake
New autopsy reports suggest Jeffrey Epstein most likely died from COVID-19 complications.	fake
ETEnergyworld | OPINION: SME finance in the wake of the pandemic #SMEFinance #Pandemic #Covid19 #EconomyPolicy #SME #CleanEnergy  https://t.co/21fHDouSdF	opinion
The COVID-19 pandemic has changed the way people work, remote &amp; flexible working has shown to have its benefits but office work still has its place for collaboration. Here are the opinions of 6 business leaders on the working world post-COVID.  @wef #COVID19 #Work #Flexibility	opinion
School administrators: CDC has provided benchmarks to help you prepare plan and respond to #COVID19. Monitor these frequently and adjust strategies to fit the changing levels of COVID-19 in your community. Learn more: https://t.co/Wytp7O8Wgx. https://t.co/cKhwlJi1wU	real
News in Brief – May 10, 2020  Iran: #Coronavirus death toll exceeds +40,200 in 315 cities  #Iran Regime’s Official: The Stock Market Will Blow 320 arrested for “disrupting public opinion” in Iran’s coronavirus epidemic #COVID19 #IranProtests #Ramadan   https://t.co/PawfMWFrAe	opinion
RT @CDCemergency: Cover your cough! #COVID19 spreads through respiratory droplets when an infected person coughs sneezes or talks. Additio…	real
"In doing so, it makes the lockdown appear unenforceable, untenable. It allows the government to say - ""look, we think we should continue with a lockdown, but people clearly don't want it anymore."" (even though opinion polling suggests the opposite). #Coronavius #Covid19"	opinion
Opinion: is the UK moving towards government by decree? | FT  https://t.co/P7xBuAgsEI Can we return to parliamentary procedure? #1922committee #decree #ruleoflaw #parliament #politics #business #law #coviduk #covid19 #government #opinion #quote #economy	opinion
As #Bihar State is under lockdown till 31 July 2020 you may call 104 and/or refer to the following link for details. https://t.co/mfN5nhEPWV https://t.co/K09hNVZUxA @MoHFW_INDIA @drharshvardhan @DrHVoffice #COVID #COVID19 #Covid_19 #COVIDー19 #CoronavirusIndia #coronavirus	real
#Warning viewers discretion is advised. Strong language   The nonessentials are out and about. Criminals never obey the law. These individuals are cancer to our society!  #RT with your #Opinion  #Follow @ChicagoPD19 ⬅️🚨  #Gangs #Ignorance #Covid_19 #coronavirus #COVID19  https://t.co/4bU0NQrb10	opinion
COVID-19 is cured with hot water and baking soda.	fake
"There's a bang of ""I respect your opinion but I'm righter than you"" coming from the natural remedy corner. No surprises there, in fairness. #COVID19"	opinion
#CoronavirusPandemic : #ID2020,  #VACCINE, #COVID2019 #COVID19 #CoronavirusLockdown #TheStorm #InItTogether   In my opinion it looks like we’re heading for a One World Currency Under The Mark of The Beast. We Knew this was coming for a Very Long Time.    https://t.co/X8JIVAhcPc	opinion
Me in isolation: we should stop Italians coming into the country  Me: to control the spread of #COVID19?  Me: who said anything about covid19?  Me: hahaha good one me	opinion
4,400 accounts on @tallyEDfl!   The latest trending Public Opinion poll related to the #COVID19 response has more than 530 votes. See the results:  https://t.co/PxGad7IF2H  https://t.co/12lfLIwqT3	opinion
The latest Mission-Based Organizations News!  https://t.co/yHCWXJhxNu Thanks to @bunkyResists @BlueATLGeorgia @UNinIndonesia #covid19 #opinions	opinion
I have not been subtle with my opinion that @UniofNewcastle's response to #COVID19 has been irresponsible and callous. We cannot act as normal. This is not wartime, this is a pandemic. Extraordinary measures are necessary. Shut it down.  https://t.co/vLCcJmNJWF	opinion
.@PwC_UK's dedicated #COVID19 page has of all our insights &amp; opinions on the latest developments. Today we examined the impact on consumer sentiment &amp; offered guidance on the Coronavirus Job Retention Scheme in our live webcast. Catch up here  https://t.co/ludcZ2N8Yx  https://t.co/3GtgEDK5PH	opinion
Florida Reopens Hurricane Beach https://t.co/88ulNptwdK #coronavirus #florida #lockdown	fake
“Transportation will be suspended” honest opinion, I will be grateful if this means total lockdown, #COVID19 will not stop if people keeps on moving from one place to another.	opinion
_Israeli scientists have developed a COVID-19 vaccine._	fake
"The more these dick head experts give ""opinions"" the more wedding and events are getting cancled / postponed to 2022 #whataboutweddings #whataboutevents #COVID19 #COVID #CovidVaccine"	opinion
"Health Canada implements new rule that customers can only leave grocery stores with as much food as they can fit in their cheeks 

https://t.co/iCyNFT7eVs #coronavirus #covid19 https://t.co/JMRbNujPe1"	fake
